SeniorCitizen,Tenure,MonthlyCharges,Churn,TotalCharges,Gender_Male,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,34,59.42,0,2020.28,True,True,False,True,False,False
1,7,58.4,0,408.8,True,False,True,False,False,False
0,7,30.29,0,212.03,False,False,False,False,False,False
0,47,101.62,0,4776.14,True,False,False,False,True,False
1,8,96.86,0,774.88,False,False,False,False,True,False
1,1,83.02,0,83.02,True,True,False,False,False,True
1,3,30.15,1,90.45,False,True,False,True,False,False
1,53,46.23,1,2450.19,False,True,False,True,False,False
1,38,65.89,0,2503.82,False,False,False,True,False,False
0,51,46.6,0,2376.6,True,False,True,True,False,False
1,15,63.4,0,951.0,True,False,True,False,False,True
1,67,42.6,0,2854.2,False,False,False,True,False,False
1,64,54.96,0,3517.44,False,False,True,True,False,False
0,68,85.23,0,5795.64,False,False,False,False,False,False
0,5,109.24,1,546.2,True,False,True,False,False,False
1,10,58.5,0,585.0,True,False,True,False,False,True
1,8,89.19,1,713.52,True,False,True,False,True,False
0,12,33.48,0,401.76,True,True,False,False,False,False
0,64,74.08,0,4741.12,False,True,False,False,True,False
0,59,112.17,0,6618.03,False,False,False,False,False,True
0,67,22.79,0,1526.93,True,True,False,False,False,False
1,50,46.76,0,2338.0,True,False,False,False,False,False
0,23,33.25,1,764.75,False,True,False,False,False,True
1,40,73.31,0,2932.4,True,False,True,True,False,False
1,18,87.96,0,1583.28,True,True,False,False,False,True
0,21,25.78,1,541.38,True,True,False,False,True,False
0,1,27.03,0,27.03,True,True,False,False,True,False
0,38,106.96,0,4064.48,True,False,False,True,False,False
0,41,65.62,0,2690.42,True,False,False,False,False,True
1,42,66.3,0,2784.6,False,False,True,False,False,True
1,9,114.46,0,1030.14,True,False,True,True,False,False
1,23,52.02,0,1196.46,True,False,True,False,False,True
0,11,109.7,0,1206.7,False,True,False,False,False,False
1,71,117.43,0,8337.53,False,False,True,False,False,True
0,31,44.17,1,1369.27,False,False,False,False,False,False
1,26,71.4,0,1856.4,True,False,True,False,False,True
0,30,73.44,0,2203.2,False,False,True,False,False,False
1,34,106.62,0,3625.08,True,False,True,False,True,False
1,46,50.39,0,2317.94,True,False,True,True,False,False
0,69,99.8,1,6886.2,True,False,True,False,True,False
1,5,117.1,0,585.5,False,False,False,False,False,False
1,61,104.03,1,6345.83,False,True,False,True,False,False
0,38,110.91,0,4214.58,False,False,True,False,True,False
0,28,90.84,0,2543.52,False,True,False,False,True,False
0,26,110.4,1,2870.4,False,False,True,False,False,False
0,61,36.49,0,2225.89,True,True,False,False,False,True
0,23,91.24,1,2098.52,True,False,False,False,False,True
1,46,93.19,0,4286.74,True,True,False,False,False,False
0,30,63.92,1,1917.6,True,False,True,False,True,False
1,67,27.97,0,1873.99,False,True,False,False,False,True
1,33,82.24,1,2713.92,False,True,False,False,False,True
0,3,25.19,0,75.57,True,False,True,False,True,False
1,69,58.24,0,4018.56,False,True,False,False,False,False
1,42,59.37,0,2493.54,False,False,True,False,False,False
0,62,119.89,1,7433.18,True,False,False,False,False,True
1,58,49.98,0,2898.84,True,False,True,False,False,False
0,57,102.05,0,5816.85,False,False,False,False,True,False
0,1,25.32,1,25.32,False,True,False,False,False,False
0,60,72.98,0,4378.8,True,False,True,True,False,False
1,69,73.67,0,5083.23,True,True,False,False,False,False
1,59,82.87,1,4889.33,True,False,False,False,False,False
1,46,101.0,0,4646.0,False,False,False,False,False,False
1,34,96.19,1,3270.46,True,True,False,True,False,False
0,25,96.1,0,2402.5,True,False,True,False,True,False
1,42,63.23,0,2655.66,False,False,True,False,False,False
0,29,92.75,0,2689.75,False,False,True,False,False,True
1,25,69.13,1,1728.25,False,False,True,False,False,False
1,54,26.7,1,1441.8,False,False,False,True,False,False
1,67,109.02,0,7304.34,False,False,True,True,False,False
1,15,109.02,0,1635.3,True,True,False,False,False,True
1,4,52.29,0,209.16,True,False,False,True,False,False
0,38,111.39,1,4232.82,False,True,False,True,False,False
1,20,95.8,0,1916.0,False,True,False,True,False,False
1,23,60.08,0,1381.84,False,True,False,False,True,False
1,37,53.15,1,1966.55,False,False,False,True,False,False
1,62,117.51,1,7285.62,False,False,True,False,False,False
0,8,91.26,0,730.08,True,True,False,False,False,True
1,37,57.88,1,2141.56,True,True,False,False,False,False
0,45,84.2,1,3789.0,True,False,True,False,False,False
1,33,77.15,1,2545.95,True,False,True,False,False,True
0,7,72.45,0,507.15,False,False,True,False,True,False
0,22,84.47,0,1858.34,True,False,True,False,True,False
0,5,73.76,1,368.8,False,True,False,True,False,False
0,15,85.48,0,1282.2,False,False,False,False,True,False
0,21,110.76,0,2325.96,False,False,True,False,True,False
1,17,119.33,0,2028.61,True,False,True,True,False,False
0,56,90.93,0,5092.08,False,True,False,False,True,False
1,50,112.78,0,5639.0,True,False,True,False,True,False
0,7,105.84,1,740.88,True,True,False,True,False,False
0,50,49.5,0,2475.0,False,True,False,False,False,False
1,60,113.29,0,6797.4,False,True,False,False,False,False
0,7,27.08,0,189.56,False,True,False,False,False,True
0,40,52.99,0,2119.6,True,False,True,False,True,False
0,45,83.99,0,3779.55,False,False,False,True,False,False
0,59,72.69,1,4288.71,True,False,True,True,False,False
1,55,74.24,0,4083.2,False,False,False,False,True,False
0,64,99.49,0,6367.36,False,False,True,False,True,False
0,65,39.47,1,2565.55,True,True,False,True,False,False
1,54,118.21,0,6383.34,True,False,True,True,False,False
1,40,63.75,0,2550.0,True,True,False,True,False,False
0,53,114.98,0,6093.94,True,False,True,False,False,True
0,44,58.31,1,2565.64,True,True,False,False,False,False
1,63,80.18,0,5051.34,True,False,False,True,False,False
0,2,65.03,1,130.06,False,True,False,False,False,False
1,21,87.59,0,1839.39,False,False,True,False,True,False
0,50,38.36,0,1918.0,True,True,False,False,False,False
1,52,60.06,0,3123.12,False,False,False,False,False,False
1,9,26.84,0,241.56,True,False,False,False,False,False
1,20,79.81,1,1596.2,False,False,True,False,True,False
0,18,116.27,0,2092.86,False,True,False,False,False,False
0,30,24.59,0,737.7,True,False,True,False,False,False
0,65,85.96,0,5587.4,True,True,False,False,False,True
0,24,97.51,1,2340.24,True,False,False,False,True,False
1,47,41.31,0,1941.57,False,False,True,False,False,False
1,44,47.31,0,2081.64,True,False,False,False,True,False
1,29,40.16,0,1164.64,False,True,False,True,False,False
0,68,49.74,1,3382.32,True,False,False,False,False,False
0,17,31.01,0,527.17,False,True,False,False,True,False
0,5,57.03,0,285.15,False,False,True,False,False,False
1,50,56.89,0,2844.5,True,True,False,False,False,False
0,40,100.73,0,4029.2,False,True,False,True,False,False
0,46,100.1,0,4604.6,False,False,True,False,False,True
1,51,99.67,0,5083.17,True,False,True,False,True,False
1,11,76.7,1,843.7,False,False,False,False,False,False
0,12,52.59,1,631.08,True,True,False,True,False,False
1,13,61.1,1,794.3,True,True,False,True,False,False
0,64,51.77,0,3313.28,True,False,False,False,False,True
1,8,78.19,1,625.52,True,True,False,False,False,True
1,65,113.8,0,7397.0,False,True,False,True,False,False
1,9,48.45,0,436.05,False,False,True,True,False,False
0,2,65.89,0,131.78,False,False,True,False,True,False
0,13,85.51,0,1111.63,True,False,True,False,True,False
0,2,104.47,0,208.94,False,False,False,True,False,False
1,68,45.33,0,3082.44,False,False,True,True,False,False
1,48,48.03,0,2305.44,True,False,False,False,False,True
1,3,108.52,0,325.56,True,False,True,False,True,False
1,68,28.03,0,1906.04,False,True,False,True,False,False
0,6,80.54,1,483.24,True,True,False,False,True,False
0,5,106.05,1,530.25,True,False,True,False,True,False
0,3,112.17,1,336.51,True,False,True,True,False,False
1,10,21.27,1,212.7,True,False,False,True,False,False
1,43,56.97,1,2449.71,False,True,False,False,False,False
0,19,45.73,0,868.87,True,False,True,False,True,False
1,14,76.8,1,1075.2,True,False,True,False,True,False
0,21,83.29,0,1749.09,True,True,False,False,False,True
1,43,119.98,1,5159.14,True,False,True,False,False,True
1,28,71.28,0,1995.84,True,True,False,False,False,True
0,21,75.15,0,1578.15,True,False,True,False,True,False
0,36,61.43,1,2211.48,True,True,False,True,False,False
1,24,34.77,0,834.48,True,False,False,True,False,False
0,54,50.33,0,2717.82,False,False,True,True,False,False
0,38,44.7,0,1698.6,True,False,True,False,True,False
1,17,100.12,0,1702.04,False,False,True,True,False,False
1,22,74.58,1,1640.76,True,False,False,False,False,True
1,45,49.62,0,2232.9,True,False,True,True,False,False
0,61,68.91,0,4203.51,True,False,True,True,False,False
1,11,41.89,1,460.79,True,True,False,False,False,True
1,61,38.51,1,2349.11,False,False,True,False,False,False
1,38,105.99,0,4027.62,True,False,True,False,False,False
1,66,114.48,1,7555.68,True,True,False,False,False,False
1,33,28.0,0,924.0,False,False,False,False,True,False
0,43,96.49,0,4149.07,False,False,False,False,True,False
1,31,65.33,1,2025.23,True,True,False,False,False,True
1,35,58.9,1,2061.5,False,False,False,False,False,False
0,37,88.94,0,3290.78,False,False,False,False,True,False
1,47,46.63,0,2191.61,False,False,True,True,False,False
1,23,22.06,0,507.38,True,False,True,False,False,False
0,36,41.4,1,1490.4,True,False,True,False,False,False
1,40,38.49,1,1539.6,True,False,False,False,True,False
0,15,23.4,0,351.0,False,False,True,False,False,False
1,37,52.13,0,1928.81,True,False,False,False,False,True
0,4,67.45,0,269.8,False,False,True,False,False,True
0,22,93.58,1,2058.76,True,False,False,False,True,False
1,22,52.57,0,1156.54,True,True,False,False,False,False
0,17,39.45,0,670.65,False,True,False,False,False,True
0,38,43.06,1,1636.28,True,False,True,False,False,False
1,24,109.12,0,2618.88,False,False,False,False,False,True
1,6,40.47,0,242.82,False,True,False,False,False,True
0,68,107.92,0,7338.56,True,True,False,False,False,False
1,6,64.71,0,388.26,False,False,True,False,True,False
0,26,113.44,1,2949.44,True,False,True,False,True,False
0,41,60.81,0,2493.21,True,False,False,False,True,False
1,38,37.77,0,1435.26,False,True,False,False,False,False
1,43,74.9,0,3220.7,True,False,False,False,False,False
0,53,78.77,0,4174.81,False,False,False,False,False,False
1,15,83.55,0,1253.25,True,False,True,False,True,False
1,56,61.15,0,3424.4,True,False,False,False,False,False
0,56,24.86,1,1392.16,True,False,False,False,True,False
0,31,82.67,1,2562.77,True,True,False,False,False,True
0,57,113.3,1,6458.1,True,False,False,False,True,False
0,51,115.76,0,5903.76,False,True,False,False,True,False
0,24,79.69,1,1912.56,False,True,False,True,False,False
0,58,21.99,1,1275.42,False,False,False,True,False,False
1,4,30.6,0,122.4,False,False,False,False,True,False
0,10,103.4,0,1034.0,False,True,False,True,False,False
1,63,102.97,0,6487.11,False,False,False,False,False,False
1,15,114.6,0,1719.0,True,True,False,True,False,False
0,63,76.38,1,4811.94,True,False,False,True,False,False
1,19,106.38,0,2021.22,False,True,False,True,False,False
0,63,102.49,0,6456.87,False,True,False,False,True,False
1,56,78.94,0,4420.64,True,False,True,False,False,True
0,21,98.36,0,2065.56,True,False,False,False,False,True
0,34,32.57,1,1107.38,True,True,False,False,False,True
0,17,83.92,0,1426.64,False,True,False,False,False,True
0,18,115.35,0,2076.3,False,False,False,False,False,True
1,66,36.2,0,2389.2,False,False,False,False,False,True
1,51,94.4,1,4814.4,True,False,False,False,True,False
1,65,52.08,0,3385.2,True,False,True,False,False,False
1,43,101.71,1,4373.53,False,False,False,False,False,False
1,57,89.72,0,5114.04,False,False,True,False,False,True
0,10,112.62,0,1126.2,True,False,False,True,False,False
0,37,91.19,0,3374.03,True,False,True,True,False,False
0,48,61.03,0,2929.44,True,False,False,False,True,False
0,69,21.09,0,1455.21,True,False,True,False,False,True
0,56,99.29,0,5560.24,False,True,False,False,False,True
1,36,60.85,0,2190.6,True,False,True,True,False,False
0,31,87.06,0,2698.86,True,False,True,False,False,True
0,55,30.51,0,1678.05,True,True,False,False,False,True
1,38,109.1,0,4145.8,False,False,False,True,False,False
1,15,63.57,1,953.55,False,True,False,False,False,False
0,16,111.97,0,1791.52,True,True,False,False,False,False
0,53,90.7,0,4807.1,True,True,False,False,True,False
1,56,32.15,0,1800.4,True,False,True,True,False,False
0,7,77.92,0,545.44,False,True,False,False,True,False
0,57,110.99,0,6326.43,False,False,False,False,False,True
0,55,100.0,0,5500.0,False,False,True,True,False,False
1,52,61.8,1,3213.6,True,False,True,False,False,False
0,4,115.51,1,462.04,False,True,False,False,False,True
0,43,46.86,0,2014.98,True,False,True,False,False,False
1,40,57.51,0,2300.4,True,False,False,False,False,False
1,30,94.97,0,2849.1,True,False,True,False,True,False
1,10,43.29,0,432.9,False,True,False,True,False,False
0,7,71.54,0,500.78,True,True,False,True,False,False
1,36,92.88,1,3343.68,False,True,False,True,False,False
0,35,84.4,0,2954.0,False,False,True,False,True,False
1,39,35.54,0,1386.06,True,True,False,False,False,False
0,36,82.97,0,2986.92,True,False,True,False,True,False
1,20,77.27,1,1545.4,False,True,False,True,False,False
0,49,75.78,0,3713.22,True,True,False,False,False,True
0,59,102.6,0,6053.4,False,True,False,True,False,False
1,49,38.39,0,1881.11,True,False,False,True,False,False
1,26,95.16,0,2474.16,False,False,False,False,False,False
0,36,96.09,0,3459.24,False,True,False,True,False,False
1,43,92.26,0,3967.18,False,True,False,True,False,False
0,43,70.6,0,3035.8,False,False,True,False,False,False
1,33,59.55,1,1965.15,True,False,True,True,False,False
1,45,59.47,0,2676.15,True,False,False,True,False,False
0,45,93.38,0,4202.1,False,False,True,False,False,False
1,15,69.79,0,1046.85,False,False,True,False,False,True
1,17,53.84,0,915.28,True,False,True,False,False,False
0,12,82.55,1,990.6,True,False,True,True,False,False
0,22,103.7,0,2281.4,True,False,False,False,True,False
1,23,26.15,0,601.45,True,False,False,False,False,True
0,12,117.21,0,1406.52,True,False,True,False,False,False
1,68,29.67,1,2017.56,True,False,True,False,False,True
1,51,71.17,0,3629.67,False,False,False,False,False,True
0,13,76.02,0,988.26,True,True,False,False,True,False
0,57,33.82,0,1927.74,True,False,True,False,True,False
0,55,111.56,0,6135.8,False,True,False,False,True,False
0,28,67.15,1,1880.2,True,False,True,True,False,False
0,44,34.31,0,1509.64,True,False,False,False,False,False
0,19,91.16,0,1732.04,True,False,True,True,False,False
1,46,86.34,0,3971.64,True,True,False,False,False,False
1,3,116.29,0,348.87,True,False,False,True,False,False
0,20,64.15,0,1283.0,False,False,True,True,False,False
1,25,46.78,1,1169.5,True,False,True,False,True,False
1,56,26.0,0,1456.0,False,False,False,True,False,False
1,61,93.31,0,5691.91,False,False,True,False,True,False
1,55,81.73,0,4495.15,True,False,False,False,False,False
0,35,117.26,1,4104.1,False,False,True,False,True,False
1,59,91.22,0,5381.98,True,False,False,False,False,True
1,39,113.32,0,4419.48,False,False,True,False,False,True
0,57,119.16,1,6792.12,False,False,False,True,False,False
0,67,62.84,0,4210.28,True,False,False,False,False,True
0,34,35.03,0,1191.02,True,False,True,False,False,False
0,41,39.59,0,1623.19,True,False,False,True,False,False
1,22,51.84,0,1140.48,True,False,True,False,True,False
0,27,70.89,0,1914.03,True,False,True,True,False,False
1,21,32.24,1,677.04,False,False,True,True,False,False
1,41,50.17,0,2056.97,False,False,False,False,False,True
0,31,50.78,0,1574.18,False,False,True,True,False,False
0,27,20.41,0,551.07,False,False,False,False,False,False
0,37,55.42,0,2050.54,False,True,False,True,False,False
0,66,31.62,1,2086.92,False,True,False,False,True,False
0,54,62.97,0,3400.38,False,True,False,False,True,False
0,9,39.65,1,356.85,True,False,True,False,False,True
1,42,102.21,1,4292.82,True,False,False,True,False,False
1,36,28.05,1,1009.8,False,False,True,False,True,False
1,10,106.57,0,1065.7,False,False,False,True,False,False
1,59,78.05,0,4604.95,True,True,False,True,False,False
0,40,65.86,0,2634.4,True,True,False,False,True,False
0,54,74.97,0,4048.38,True,True,False,True,False,False
1,39,57.61,0,2246.79,True,False,True,False,False,True
1,7,32.76,0,229.32,False,False,True,False,False,True
1,4,96.59,1,386.36,True,False,False,False,True,False
0,15,112.79,0,1691.85,False,False,False,False,False,False
0,48,115.01,0,5520.48,False,True,False,False,False,False
0,6,87.07,0,522.42,False,False,True,True,False,False
1,35,61.03,0,2136.05,True,False,True,False,False,True
1,71,67.84,0,4816.64,True,False,False,False,True,False
0,68,85.7,0,5827.6,False,False,False,False,False,True
0,58,102.31,0,5933.98,False,False,True,False,False,False
1,19,57.46,0,1091.74,False,False,True,False,False,False
1,62,111.68,0,6924.16,True,False,False,True,False,False
0,71,52.43,0,3722.53,False,False,True,False,True,False
1,10,73.09,0,730.9,True,False,True,True,False,False
